#,year_fund,month_fund,dealership_id,counts,engagement
20140,2019,8,13157,2,E2
20141,2019,8,2397,2,E2
20142,2019,8,13163,2,E2
20143,2019,8,12918,2,E2
20144,2019,8,2108,2,E2
20145,2019,8,5364,2,E2
20146,2019,8,738,2,E2
20147,2019,8,4003,2,E2
20148,2019,8,4893,2,E2
20149,2019,8,6072,2,E2
20150,2019,8,366,2,E2
20151,2019,8,1938,2,E2
20152,2019,8,3796,2,E2
20153,2019,8,3304,2,E2
20154,2019,8,762,2,E2
20155,2019,8,1901,2,E2
20156,2019,8,1630,2,E2
20157,2019,8,5761,2,E2
20158,2019,8,4354,2,E2
20159,2019,8,1788,2,E2
20160,2019,8,4535,2,E2
20161,2019,8,4831,2,E2
20162,2019,8,4406,2,E2
20163,2019,8,854,2,E2
20164,2019,8,3757,2,E2
20165,2019,8,1341,2,E2
20166,2019,8,1470,2,E2
20167,2019,8,1411,2,E2
20168,2019,8,6375,2,E2
20169,2019,8,3141,2,E2
20170,2019,8,4104,2,E2
20171,2019,8,3533,2,E2
20172,2019,8,282,2,E2
20173,2019,8,1800,2,E2
20174,2019,8,4382,2,E2
20175,2019,8,2305,2,E2
20176,2019,8,1354,2,E2
20177,2019,8,3759,2,E2
20178,2019,8,549,2,E2
20179,2019,8,3340,2,E2
20180,2019,8,6908,2,E2
20181,2019,8,640,2,E2
20182,2019,8,4529,2,E2
20183,2019,8,4909,2,E2
20184,2019,8,18913,2,E2
20185,2019,8,3855,2,E2
20186,2019,8,1763,2,E2
20187,2019,8,1473,2,E2
20188,2019,8,3891,2,E2
20189,2019,8,4522,2,E2
20190,2019,8,1209,2,E2
20191,2019,8,1300,2,E2
20192,2019,8,3823,2,E2
20193,2019,8,5557,2,E2
20194,2019,8,5568,2,E2
20195,2019,8,6589,2,E2
20196,2019,8,5752,2,E2
20197,2019,8,4176,2,E2
20198,2019,8,290,2,E2
20199,2019,8,4863,2,E2
20200,2019,8,3644,2,E2
20201,2019,8,251,2,E2
20202,2019,8,3685,2,E2
20203,2019,8,4376,2,E2
20204,2019,8,1759,2,E2
20205,2019,8,3516,2,E2
20206,2019,8,6618,2,E2
20207,2019,8,3714,2,E2
20208,2019,8,2687,2,E2
20209,2019,8,4853,2,E2
20210,2019,8,5791,2,E2
20211,2019,8,18980,2,E2
20212,2019,8,3039,1,E1
20213,2019,8,12927,1,E1
20214,2019,8,4947,1,E1
20215,2019,8,4452,1,E1
20216,2019,8,3008,1,E1
20217,2019,8,5117,1,E1
20218,2019,8,1042,1,E1
20219,2019,8,18776,1,E1
20220,2019,8,627,1,E1
20221,2019,8,1617,1,E1
20222,2019,8,7218,1,E1
20223,2019,8,3825,1,E1
20224,2019,8,682,1,E1
20225,2019,8,707,1,E1
20226,2019,8,4426,1,E1
20227,2019,8,638,1,E1
20228,2019,8,4046,1,E1
20229,2019,8,19784,1,E1
20230,2019,8,8149,1,E1
20231,2019,8,7487,1,E1
20232,2019,8,604,1,E1
20233,2019,8,128,1,E1
20234,2019,8,813,1,E1
20235,2019,8,7751,1,E1
20236,2019,8,6923,1,E1
20237,2019,8,8388,1,E1
20238,2019,8,14578,1,E1
20239,2019,8,5204,1,E1
20240,2019,8,533,1,E1
20241,2019,8,6240,1,E1
20242,2019,8,28,1,E1
20243,2019,8,3640,1,E1
20244,2019,8,15805,1,E1
20245,2019,8,2067,1,E1
20246,2019,8,4163,1,E1
20247,2019,8,7560,1,E1
20248,2019,8,3367,1,E1
20249,2019,8,2329,1,E1
20250,2019,8,3322,1,E1
20251,2019,8,1530,1,E1
20252,2019,8,5049,1,E1
20253,2019,8,4869,1,E1
20254,2019,8,5066,1,E1
20255,2019,8,18715,1,E1
20256,2019,8,4444,1,E1
20257,2019,8,2889,1,E1
20258,2019,8,9191,1,E1
20259,2019,8,51,1,E1
20260,2019,8,18968,1,E1
20261,2019,8,8191,1,E1
20262,2019,8,2200,1,E1
20263,2019,8,4134,1,E1
20264,2019,8,1547,1,E1
20265,2019,8,981,1,E1
20266,2019,8,8094,1,E1
20267,2019,8,222,1,E1
20268,2019,8,809,1,E1
20269,2019,8,1884,1,E1
20270,2019,8,8404,1,E1
20271,2019,8,1809,1,E1
20272,2019,8,2903,1,E1
20273,2019,8,30,1,E1
20274,2019,8,5186,1,E1
20275,2019,8,3148,1,E1
20276,2019,8,1369,1,E1
20277,2019,8,770,1,E1
20278,2019,8,13231,1,E1
20279,2019,8,2576,1,E1
20280,2019,8,6217,1,E1
20281,2019,8,1225,1,E1
20282,2019,8,2923,1,E1
20283,2019,8,1154,1,E1
20284,2019,8,18656,1,E1
20285,2019,8,10110,1,E1
20286,2019,8,515,1,E1
20287,2019,8,1666,1,E1
20288,2019,8,534,1,E1
20289,2019,8,133,1,E1
20290,2019,8,4310,1,E1
20291,2019,8,1656,1,E1
20292,2019,8,18947,1,E1
20293,2019,8,374,1,E1
20294,2019,8,4014,1,E1
20295,2019,8,4123,1,E1
20296,2019,8,15113,1,E1
20297,2019,8,4066,1,E1
20298,2019,8,4539,1,E1
20299,2019,8,3490,1,E1
20300,2019,8,4238,1,E1
20301,2019,8,5324,1,E1
20302,2019,8,4442,1,E1
20303,2019,8,1050,1,E1
20304,2019,8,168,1,E1
20305,2019,8,554,1,E1
20306,2019,8,18928,1,E1
20307,2019,8,8578,1,E1
20308,2019,8,5658,1,E1
20309,2019,8,4567,1,E1
20310,2019,8,9840,1,E1
20311,2019,8,13611,1,E1
20312,2019,8,5104,1,E1
20313,2019,8,1160,1,E1
20314,2019,8,3111,1,E1
20315,2019,8,42,1,E1
20316,2019,8,2284,1,E1
20317,2019,8,14602,1,E1
20318,2019,8,3479,1,E1
20319,2019,8,926,1,E1
20320,2019,8,1944,1,E1
20321,2019,8,3401,1,E1
20322,2019,8,6340,1,E1
20323,2019,8,18751,1,E1
20324,2019,8,2993,1,E1
20325,2019,8,983,1,E1
20326,2019,8,3938,1,E1
20327,2019,8,3882,1,E1
20328,2019,8,17360,1,E1
20329,2019,8,3521,1,E1
20330,2019,8,3832,1,E1
20331,2019,8,3306,1,E1
20332,2019,8,6911,1,E1
20333,2019,8,3447,1,E1
20334,2019,8,3483,1,E1
20335,2019,8,5879,1,E1
20336,2019,8,14627,1,E1
20337,2019,8,4000,1,E1
20338,2019,8,1051,1,E1
20339,2019,8,4960,1,E1
20340,2019,8,564,1,E1
20341,2019,8,2021,1,E1
20342,2019,8,8833,1,E1
20343,2019,8,3651,1,E1
20344,2019,8,18945,1,E1
20345,2019,8,737,1,E1
20346,2019,8,17018,1,E1
20347,2019,8,7823,1,E1
20348,2019,8,3314,1,E1
20349,2019,8,9136,1,E1
20350,2019,8,10790,1,E1
20351,2019,8,998,1,E1
20352,2019,8,37,1,E1
20353,2019,8,1951,1,E1
20354,2019,8,10792,1,E1
20355,2019,8,3973,1,E1
20356,2019,8,1183,1,E1
20357,2019,8,86,1,E1
20358,2019,8,2006,1,E1
20359,2019,8,12460,1,E1
20360,2019,8,1233,1,E1
20361,2019,8,859,1,E1
20362,2019,8,1197,1,E1
20363,2019,8,175,1,E1
20364,2019,8,9381,1,E1
20365,2019,8,1682,1,E1
20366,2019,8,5742,1,E1
20367,2019,8,1764,1,E1
20368,2019,8,7759,1,E1
20369,2019,8,1513,1,E1
20370,2019,8,4174,1,E1
20371,2019,8,79,1,E1
20372,2019,8,6730,1,E1
20373,2019,8,8199,1,E1
20374,2019,8,8364,1,E1
20375,2019,8,5190,1,E1
20376,2019,8,881,1,E1
20377,2019,8,4547,1,E1
20378,2019,8,6158,1,E1
20379,2019,8,5737,1,E1
20380,2019,8,3935,1,E1
20381,2019,8,4510,1,E1
20382,2019,8,1586,1,E1
20383,2019,8,4264,1,E1
20384,2019,8,3077,1,E1
20385,2019,8,7426,1,E1
20386,2019,8,1303,1,E1
20387,2019,8,3501,1,E1
20388,2019,8,10147,1,E1
20389,2019,8,2609,1,E1
20390,2019,8,1399,1,E1
20391,2019,8,5444,1,E1
20392,2019,8,2077,1,E1
20393,2019,8,13973,1,E1
20394,2019,8,2090,1,E1
20395,2019,8,1474,1,E1
20396,2019,8,19196,1,E1
20397,2019,8,2280,1,E1
20398,2019,8,760,1,E1
20399,2019,8,1346,1,E1
20400,2019,8,2822,1,E1
20401,2019,8,3836,1,E1
20402,2019,8,4576,1,E1
20403,2019,8,3007,1,E1
20404,2019,8,2963,1,E1
20405,2019,8,1182,1,E1
20406,2019,8,2594,1,E1
20407,2019,8,887,1,E1
20408,2019,8,3709,1,E1
20409,2019,8,3018,1,E1
20410,2019,8,8454,1,E1
20411,2019,8,6031,1,E1
20412,2019,8,4704,1,E1
20413,2019,8,8008,1,E1
20414,2019,8,14616,1,E1
20415,2019,8,5904,1,E1
20416,2019,8,8002,1,E1
20417,2019,8,5074,1,E1
20418,2019,8,1408,1,E1
20419,2019,8,1954,1,E1
20420,2019,8,15750,1,E1
20421,2019,8,2952,1,E1
20422,2019,8,10557,1,E1
20423,2019,8,3190,1,E1
20424,2019,8,11256,1,E1
20425,2019,8,143,1,E1
20426,2019,8,18871,1,E1
20427,2019,8,18732,1,E1
20428,2019,8,6062,1,E1
20429,2019,8,19892,1,E1
20430,2019,8,4165,1,E1
20431,2019,8,18688,1,E1
20432,2019,8,3578,1,E1
20433,2019,8,3402,1,E1
20434,2019,8,8361,1,E1
20435,2019,8,6140,1,E1
20436,2019,8,9600,1,E1
20437,2019,8,5115,1,E1
20438,2019,8,439,1,E1
20439,2019,8,18975,1,E1
20440,2019,8,4299,1,E1
20441,2019,8,12123,1,E1
20442,2019,8,3003,1,E1
20443,2019,8,8510,1,E1
20444,2019,8,4279,1,E1
20445,2019,8,907,1,E1
20446,2019,8,6258,1,E1
20447,2019,8,3936,1,E1
20448,2019,8,5484,1,E1
20449,2019,8,7454,1,E1
20450,2019,8,2992,1,E1
20451,2019,8,4886,1,E1
20452,2019,8,5112,1,E1
20453,2019,8,2100,1,E1
20454,2019,8,1472,1,E1
20455,2019,8,6130,1,E1
20456,2019,8,3495,1,E1
20457,2019,8,1911,1,E1
20458,2019,8,6261,1,E1
20459,2019,8,2344,1,E1
20460,2019,8,1496,1,E1
20461,2019,8,3777,1,E1
20462,2019,8,234,1,E1
20463,2019,8,3301,1,E1
20464,2019,8,8260,1,E1
20465,2019,8,10262,1,E1
20466,2019,8,472,1,E1
20467,2019,8,4230,1,E1
20468,2019,8,1317,1,E1
20469,2019,8,4194,1,E1
20470,2019,8,14228,1,E1
20471,2019,8,1501,1,E1
20472,2019,8,65,1,E1
20473,2019,8,3071,1,E1
20474,2019,8,2565,1,E1
20475,2019,8,3377,1,E1
20476,2019,8,53,1,E1
20477,2019,8,8777,1,E1
20478,2019,8,263,1,E1
20479,2019,8,15390,1,E1
20480,2019,8,12903,1,E1
20481,2019,8,7887,1,E1
20482,2019,8,8298,1,E1
20483,2019,8,4495,1,E1
20484,2019,8,792,1,E1
20485,2019,8,80,1,E1
20486,2019,8,14567,1,E1
20487,2019,8,2577,1,E1
20488,2019,8,18856,1,E1
20489,2019,8,2149,1,E1
20490,2019,8,13116,1,E1
20491,2019,8,1983,1,E1
20492,2019,8,19910,1,E1
20493,2019,8,59,1,E1
20494,2019,8,2680,1,E1
20495,2019,8,2010,1,E1
20496,2019,8,4566,1,E1
20497,2019,8,1479,1,E1
20498,2019,8,167,1,E1
20499,2019,8,1363,1,E1
20500,2019,8,5370,1,E1
20501,2019,8,4343,1,E1
20502,2019,8,2368,1,E1
20503,2019,8,2842,1,E1
20504,2019,8,4437,1,E1
20505,2019,8,119,1,E1
20506,2019,8,4350,1,E1
20507,2019,7,3673,40,E10
20508,2019,7,83,36,E10
20509,2019,7,4065,24,E10
20510,2019,7,5462,20,E10
20511,2019,7,4327,19,E10
20512,2019,7,4267,17,E10
20513,2019,7,178,17,E10
20514,2019,7,3227,16,E10
20515,2019,7,4950,16,E10
20516,2019,7,7868,15,E10
20517,2019,7,2363,15,E10
20518,2019,7,495,14,E10
20519,2019,7,4449,14,E10
20520,2019,7,1099,13,E10
20521,2019,7,170,13,E10
20522,2019,7,838,12,E10
20523,2019,7,355,12,E10
20524,2019,7,1860,11,E10
20525,2019,7,1318,11,E10
20526,2019,7,717,11,E10
20527,2019,7,4104,11,E10
20528,2019,7,1333,11,E10
20529,2019,7,759,10,E10
20530,2019,7,38,10,E10
20531,2019,7,2835,10,E10
20532,2019,7,4409,10,E10
20533,2019,7,3596,10,E10
20534,2019,7,27,10,E10
20535,2019,7,10360,9,E5
20536,2019,7,46,9,E5
20537,2019,7,1057,9,E5
20538,2019,7,2656,9,E5
20539,2019,7,23,9,E5
20540,2019,7,2669,9,E5
20541,2019,7,3713,9,E5
20542,2019,7,3538,9,E5
20543,2019,7,115,9,E5
20544,2019,7,854,9,E5
20545,2019,7,1145,9,E5
20546,2019,7,3249,9,E5
20547,2019,7,1497,8,E5
20548,2019,7,987,8,E5
20549,2019,7,1668,8,E5
20550,2019,7,4272,8,E5
20551,2019,7,4,8,E5
20552,2019,7,582,8,E5
20553,2019,7,3475,8,E5
20554,2019,7,1307,8,E5
20555,2019,7,640,8,E5
20556,2019,7,3056,8,E5
20557,2019,7,986,8,E5
20558,2019,7,3779,7,E5
20559,2019,7,3893,7,E5
20560,2019,7,4038,7,E5
20561,2019,7,1930,7,E5
20562,2019,7,3313,7,E5
20563,2019,7,4706,7,E5
20564,2019,7,3569,7,E5
20565,2019,7,3747,7,E5
20566,2019,7,4315,7,E5
20567,2019,7,1324,7,E5
20568,2019,7,7857,7,E5
20569,2019,7,8571,7,E5
20570,2019,7,4255,7,E5
20571,2019,7,362,7,E5
20572,2019,7,4453,7,E5
20573,2019,7,714,6,E5
20574,2019,7,18,6,E5
20575,2019,7,2698,6,E5
20576,2019,7,3324,6,E5
20577,2019,7,2305,6,E5
20578,2019,7,8404,6,E5
20579,2019,7,8631,6,E5
20580,2019,7,2186,6,E5
20581,2019,7,668,6,E5
20582,2019,7,2800,6,E5
20583,2019,7,1250,6,E5
20584,2019,7,1246,6,E5
20585,2019,7,1638,6,E5
20586,2019,7,3507,6,E5
20587,2019,7,2242,6,E5
20588,2019,7,652,6,E5
20589,2019,7,3796,6,E5
20590,2019,7,4098,6,E5
20591,2019,7,1749,6,E5
20592,2019,7,3501,6,E5
20593,2019,7,939,6,E5
20594,2019,7,560,6,E5
20595,2019,7,7980,6,E5
20596,2019,7,3825,6,E5
20597,2019,7,663,6,E5
20598,2019,7,6908,6,E5
20599,2019,7,3123,6,E5
20600,2019,7,3027,6,E5
20601,2019,7,4802,6,E5
20602,2019,7,2516,5,E5
20603,2019,7,3891,5,E5
20604,2019,7,1024,5,E5
20605,2019,7,2623,5,E5
20606,2019,7,1884,5,E5
20607,2019,7,4875,5,E5
20608,2019,7,2730,5,E5
20609,2019,7,1628,5,E5
20610,2019,7,7921,5,E5
20611,2019,7,13,5,E5
20612,2019,7,2862,5,E5
20613,2019,7,4363,5,E5
20614,2019,7,1871,5,E5
20615,2019,7,2090,5,E5
20616,2019,7,1760,5,E5
20617,2019,7,4421,5,E5
20618,2019,7,771,5,E5
20619,2019,7,3090,5,E5
20620,2019,7,234,5,E5
20621,2019,7,1126,5,E5
20622,2019,7,2,5,E5
20623,2019,7,6473,5,E5
20624,2019,7,3627,5,E5
20625,2019,7,2732,5,E5
20626,2019,7,4134,5,E5
20627,2019,7,1973,5,E5
20628,2019,7,3836,5,E5
20629,2019,7,9602,5,E5
20630,2019,7,1035,5,E5
20631,2019,7,2564,5,E5
20632,2019,7,4354,4,E2
20633,2019,7,5042,4,E2
20634,2019,7,2935,4,E2
20635,2019,7,2983,4,E2
20636,2019,7,5889,4,E2
20637,2019,7,749,4,E2
20638,2019,7,1686,4,E2
20639,2019,7,1759,4,E2
20640,2019,7,4343,4,E2
20641,2019,7,15,4,E2
20642,2019,7,3647,4,E2
20643,2019,7,1667,4,E2
20644,2019,7,1670,4,E2
20645,2019,7,5244,4,E2
20646,2019,7,625,4,E2
20647,2019,7,4869,4,E2
20648,2019,7,5491,4,E2
20649,2019,7,2152,4,E2
20650,2019,7,4359,4,E2
20651,2019,7,3739,4,E2
20652,2019,7,3210,4,E2
20653,2019,7,3640,4,E2
20654,2019,7,816,4,E2
20655,2019,7,2425,4,E2
20656,2019,7,1300,4,E2
20657,2019,7,2606,4,E2
20658,2019,7,3537,4,E2
20659,2019,7,4141,4,E2
20660,2019,7,2936,4,E2
20661,2019,7,3347,4,E2
20662,2019,7,8622,4,E2
20663,2019,7,14459,4,E2
20664,2019,7,4279,4,E2
20665,2019,7,3326,4,E2
20666,2019,7,762,4,E2
20667,2019,7,4034,4,E2
20668,2019,7,920,4,E2
20669,2019,7,,4,E2
20670,2019,7,2566,4,E2
20671,2019,7,1181,4,E2
20672,2019,7,3141,4,E2
20673,2019,7,1547,4,E2
20674,2019,7,5364,4,E2
20675,2019,7,1214,4,E2
20676,2019,7,4893,4,E2
20677,2019,7,96,4,E2
20678,2019,7,907,4,E2
20679,2019,7,8644,4,E2
20680,2019,7,1172,4,E2
20681,2019,7,68,4,E2
20682,2019,7,4218,4,E2
20683,2019,7,2631,4,E2
20684,2019,7,1903,4,E2
20685,2019,7,5879,4,E2
20686,2019,7,4369,3,E2
20687,2019,7,4276,3,E2
20688,2019,7,4109,3,E2
20689,2019,7,5788,3,E2
20690,2019,7,1263,3,E2
20691,2019,7,2855,3,E2
20692,2019,7,18980,3,E2
20693,2019,7,2955,3,E2
20694,2019,7,561,3,E2
20695,2019,7,4444,3,E2
20696,2019,7,2097,3,E2
20697,2019,7,1543,3,E2
20698,2019,7,3094,3,E2
20699,2019,7,5206,3,E2
20700,2019,7,360,3,E2
20701,2019,7,1042,3,E2
20702,2019,7,3777,3,E2
20703,2019,7,1901,3,E2
20704,2019,7,6375,3,E2
20705,2019,7,18824,3,E2
20706,2019,7,4417,3,E2
20707,2019,7,13116,3,E2
20708,2019,7,1600,3,E2
20709,2019,7,7885,3,E2
20710,2019,7,4516,3,E2
20711,2019,7,6072,3,E2
20712,2019,7,3401,3,E2
20713,2019,7,3778,3,E2
20714,2019,7,2585,3,E2
20715,2019,7,3995,3,E2
20716,2019,7,7922,3,E2
20717,2019,7,3346,3,E2
20718,2019,7,2878,3,E2
20719,2019,7,241,3,E2
20720,2019,7,5621,3,E2
20721,2019,7,1384,3,E2
20722,2019,7,4647,3,E2
20723,2019,7,603,3,E2
20724,2019,7,425,3,E2
20725,2019,7,707,3,E2
20726,2019,7,4960,3,E2
20727,2019,7,3787,3,E2
20728,2019,7,2077,3,E2
20729,2019,7,3907,3,E2
20730,2019,7,2324,3,E2
20731,2019,7,5936,3,E2
20732,2019,7,926,3,E2
20733,2019,7,2228,3,E2
20734,2019,7,7863,3,E2
20735,2019,7,3204,3,E2
20736,2019,7,1809,3,E2
20737,2019,7,7859,3,E2
20738,2019,7,3462,3,E2
20739,2019,7,2286,3,E2
20740,2019,7,2128,3,E2
20741,2019,7,2841,3,E2
20742,2019,7,1763,3,E2
20743,2019,7,3340,3,E2
20744,2019,7,3108,3,E2
20745,2019,7,4566,3,E2
20746,2019,7,3377,3,E2
20747,2019,7,1473,3,E2
20748,2019,7,692,3,E2
20749,2019,7,3533,3,E2
20750,2019,7,740,3,E2
20751,2019,7,12905,3,E2
20752,2019,7,3783,3,E2
20753,2019,7,8576,3,E2
20754,2019,7,6131,3,E2
20755,2019,7,218,3,E2
20756,2019,7,1567,3,E2
20757,2019,7,1209,3,E2
20758,2019,7,2219,3,E2
20759,2019,7,2197,3,E2
20760,2019,7,3416,3,E2
20761,2019,7,8231,3,E2
20762,2019,7,3216,3,E2
20763,2019,7,4523,3,E2
20764,2019,7,162,3,E2
20765,2019,7,81,3,E2
20766,2019,7,4238,2,E2
20767,2019,7,1354,2,E2
20768,2019,7,5049,2,E2
20769,2019,7,1873,2,E2
20770,2019,7,4805,2,E2
20771,2019,7,3859,2,E2
20772,2019,7,6288,2,E2
20773,2019,7,13665,2,E2
20774,2019,7,2222,2,E2
20775,2019,7,5186,2,E2
20776,2019,7,13528,2,E2
20777,2019,7,3878,2,E2
20778,2019,7,19910,2,E2
20779,2019,7,3532,2,E2
20780,2019,7,969,2,E2
20781,2019,7,3976,2,E2
20782,2019,7,7328,2,E2
20783,2019,7,1088,2,E2
20784,2019,7,5568,2,E2
20785,2019,7,3247,2,E2
20786,2019,7,4370,2,E2
20787,2019,7,564,2,E2
20788,2019,7,7979,2,E2
20789,2019,7,1862,2,E2
20790,2019,7,2200,2,E2
20791,2019,7,1472,2,E2
20792,2019,7,8035,2,E2
20793,2019,7,3611,2,E2
20794,2019,7,59,2,E2
20795,2019,7,3187,2,E2
20796,2019,7,119,2,E2
20797,2019,7,8008,2,E2
20798,2019,7,2530,2,E2
20799,2019,7,1121,2,E2
20800,2019,7,6130,2,E2
20801,2019,7,6160,2,E2
20802,2019,7,1095,2,E2
20803,2019,7,5585,2,E2
20804,2019,7,1938,2,E2
20805,2019,7,12927,2,E2
20806,2019,7,2283,2,E2
20807,2019,7,3644,2,E2
20808,2019,7,2687,2,E2
20809,2019,7,19784,2,E2
20810,2019,7,1501,2,E2
20811,2019,7,7560,2,E2
20812,2019,7,12460,2,E2
20813,2019,7,5737,2,E2
20814,2019,7,393,2,E2
20815,2019,7,2288,2,E2
20816,2019,7,4174,2,E2
20817,2019,7,577,2,E2
20818,2019,7,86,2,E2
20819,2019,7,2509,2,E2
20820,2019,7,10147,2,E2
20821,2019,7,9467,2,E2
20822,2019,7,3923,2,E2
20823,2019,7,1617,2,E2
20824,2019,7,3304,2,E2
20825,2019,7,8299,2,E2
20826,2019,7,8539,2,E2
20827,2019,7,3811,2,E2
20828,2019,7,6472,2,E2
20829,2019,7,3553,2,E2
20830,2019,7,3405,2,E2
20831,2019,7,1474,2,E2
20832,2019,7,3071,2,E2
20833,2019,7,6556,2,E2
20834,2019,7,15113,2,E2
20835,2019,7,2889,2,E2
20836,2019,7,2477,2,E2
20837,2019,7,2035,2,E2
20838,2019,7,4117,2,E2
20839,2019,7,189,2,E2
20840,2019,7,3301,2,E2
20841,2019,7,1010,2,E2
20842,2019,7,1879,2,E2
20843,2019,7,462,2,E2
20844,2019,7,423,2,E2
20845,2019,7,3911,2,E2
20846,2019,7,2923,2,E2
20847,2019,7,3775,2,E2
20848,2019,7,4909,2,E2
20849,2019,7,2720,2,E2
20850,2019,7,506,2,E2
20851,2019,7,3431,2,E2
20852,2019,7,168,2,E2
20853,2019,7,1718,2,E2
20854,2019,7,167,2,E2
20855,2019,7,4892,2,E2
20856,2019,7,655,2,E2
20857,2019,7,4180,2,E2
20858,2019,7,3635,2,E2
20859,2019,7,8578,2,E2
20860,2019,7,1479,2,E2
20861,2019,7,3516,2,E2
20862,2019,7,3879,2,E2
20863,2019,7,13611,2,E2
20864,2019,7,2021,2,E2
20865,2019,7,2937,2,E2
20866,2019,7,3898,2,E2
20867,2019,7,5992,2,E2
20868,2019,7,552,2,E2
20869,2019,7,5481,2,E2
20870,2019,7,1392,2,E2
20871,2019,7,5190,2,E2
20872,2019,7,1149,2,E2
20873,2019,7,1013,2,E2
20874,2019,7,1788,2,E2
20875,2019,7,142,2,E2
20876,2019,7,1341,2,E2
20877,2019,7,3564,2,E2
20878,2019,7,3714,2,E2
20879,2019,7,84,1,E1
20880,2019,7,10110,1,E1
20881,2019,7,1618,1,E1
20882,2019,7,3806,1,E1
20883,2019,7,8283,1,E1
20884,2019,7,2911,1,E1
20885,2019,7,377,1,E1
20886,2019,7,3584,1,E1
20887,2019,7,732,1,E1
20888,2019,7,18777,1,E1
20889,2019,7,3936,1,E1
20890,2019,7,8833,1,E1
20891,2019,7,11298,1,E1
20892,2019,7,1997,1,E1
20893,2019,7,3921,1,E1
20894,2019,7,13578,1,E1
20895,2019,7,2610,1,E1
20896,2019,7,4966,1,E1
20897,2019,7,19892,1,E1
20898,2019,7,4000,1,E1
20899,2019,7,470,1,E1
20900,2019,7,1660,1,E1
20901,2019,7,17691,1,E1
20902,2019,7,4033,1,E1
20903,2019,7,1838,1,E1
20904,2019,7,2959,1,E1
20905,2019,7,1805,1,E1
20906,2019,7,6103,1,E1
20907,2019,7,8323,1,E1
20908,2019,7,767,1,E1
20909,2019,7,1330,1,E1
20910,2019,7,9186,1,E1
20911,2019,7,5066,1,E1
20912,2019,7,998,1,E1
20913,2019,7,2429,1,E1
20914,2019,7,366,1,E1
20915,2019,7,2700,1,E1
20916,2019,7,2691,1,E1
20917,2019,7,18660,1,E1
20918,2019,7,729,1,E1
20919,2019,7,6140,1,E1
20920,2019,7,2415,1,E1
20921,2019,7,10262,1,E1
20922,2019,7,4365,1,E1
20923,2019,7,6923,1,E1
20924,2019,7,8426,1,E1
20925,2019,7,13465,1,E1
20926,2019,7,1211,1,E1
20927,2019,7,5207,1,E1
20928,2019,7,8394,1,E1
20929,2019,7,1115,1,E1
20930,2019,7,18715,1,E1
20931,2019,7,2594,1,E1
20932,2019,7,1437,1,E1
20933,2019,7,37,1,E1
20934,2019,7,4066,1,E1
20935,2019,7,18214,1,E1
20936,2019,7,16015,1,E1
20937,2019,7,8105,1,E1
20938,2019,7,4487,1,E1
20939,2019,7,6742,1,E1
20940,2019,7,24,1,E1
20941,2019,7,3691,1,E1
20942,2019,7,18945,1,E1
20943,2019,7,1637,1,E1
20944,2019,7,50,1,E1
20945,2019,7,10557,1,E1
20946,2019,7,45,1,E1
20947,2019,7,3007,1,E1
20948,2019,7,3975,1,E1
20949,2019,7,14609,1,E1
20950,2019,7,1292,1,E1
20951,2019,7,4149,1,E1
20952,2019,7,2397,1,E1
20953,2019,7,4636,1,E1
20954,2019,7,13633,1,E1
20955,2019,7,18711,1,E1
20956,2019,7,2705,1,E1
20957,2019,7,1664,1,E1
20958,2019,7,4205,1,E1
20959,2019,7,4154,1,E1
20960,2019,7,4851,1,E1
20961,2019,7,1813,1,E1
20962,2019,7,3773,1,E1
20963,2019,7,4382,1,E1
20964,2019,7,5082,1,E1
20965,2019,7,2321,1,E1
20966,2019,7,8453,1,E1
20967,2019,7,2030,1,E1
20968,2019,7,2811,1,E1
20969,2019,7,43,1,E1
20970,2019,7,4287,1,E1
20971,2019,7,2404,1,E1
20972,2019,7,4853,1,E1
20973,2019,7,1954,1,E1
20974,2019,7,683,1,E1
20975,2019,7,10338,1,E1
20976,2019,7,5725,1,E1
20977,2019,7,7453,1,E1
20978,2019,7,5518,1,E1
20979,2019,7,3687,1,E1
20980,2019,7,5791,1,E1
20981,2019,7,2486,1,E1
20982,2019,7,1793,1,E1
20983,2019,7,554,1,E1
20984,2019,7,10636,1,E1
20985,2019,7,8060,1,E1
20986,2019,7,1576,1,E1
20987,2019,7,4935,1,E1
20988,2019,7,4266,1,E1
20989,2019,7,3299,1,E1
20990,2019,7,4733,1,E1
20991,2019,7,359,1,E1
20992,2019,7,4264,1,E1
20993,2019,7,3479,1,E1
20994,2019,7,5854,1,E1
20995,2019,7,4407,1,E1
20996,2019,7,2728,1,E1
20997,2019,7,9150,1,E1
20998,2019,7,18638,1,E1
20999,2019,7,13618,1,E1
21000,2019,7,5754,1,E1
21001,2019,7,4123,1,E1
21002,2019,7,1722,1,E1
21003,2019,7,993,1,E1
21004,2019,7,2158,1,E1
21005,2019,7,18822,1,E1
21006,2019,7,604,1,E1
21007,2019,7,1656,1,E1
21008,2019,7,859,1,E1
21009,2019,7,8110,1,E1
21010,2019,7,6761,1,E1
21011,2019,7,2024,1,E1
21012,2019,7,3985,1,E1
21013,2019,7,1374,1,E1
21014,2019,7,2037,1,E1
21015,2019,7,4831,1,E1
21016,2019,7,5030,1,E1
21017,2019,7,4176,1,E1
21018,2019,7,8017,1,E1
21019,2019,7,133,1,E1
21020,2019,7,5658,1,E1
21021,2019,7,15011,1,E1
